text,label
محشش يسأل محشش تتوقع الجمعة يوافق آخر الشهر؟ رد عليه لو ضغطنا عليه يمكن يوافق.,joke
قراوى يتعلمون ربط الكرفتة.. أربعة منهم توفوا وستة في حالة خطرة.,not_joke
واحد جاتو الفاكتورة ديال الما غالية بزاف ، عيط للشركة ديال الما قال ليهوم: أهياوينا، ياكما الشتا هاد العام على حسابي؟.,joke
مرة واحد قروي شجاع رجله وجعته فراح للدكاترة وقالولوه: يجب قطع رجلك، فأخذ القروي الساطور وقطع رجله بنفسه من غير تخدير، راح الدكاترة صفقوله لشجاعته، وراح مد القروي رجله الثانية وقطعها.,not_joke
للأول أش تحب قبل التنفيذ قالهم نحب نشوف أمي قالوا للشمايتي و أنت قالهم ما تجيبوش أمو.,joke
فيل طالع من السينما حزين، لأن النملة اللي أمامه كان شعرها كنيش.,not_joke
نمله شافت نفسها في المرايه قالت خساره الوسط هذا علي نمله,not_joke
واحد مسطول شاد ثلجة تقطر عليه .. قال آه كان نعرف التسريب من وين,joke
الجزائر اكبر قاعة انتضار فالعالم شاب ينتظر عمل ، عائلة تنتظر السكن ، مريض ينتظر موعد اجراء العملية ..عايشين في salle d’attente,not_joke
واحد هز عزوزة للعساس متاع الجامعة و قالو صرفهالي بنات.,not_joke
هدا واحد ناشط مشى عند البقال أو قال ليه عندك قنبولة 180 ريال بغيت نضحك مع مالين الدارجاوبو مول الحانوتزيد درهم أو شري بوطة صغيرة هجرو ليهم.,joke
هادو 2 دراري تعطلو على المدرسة، وقال ليهم المعلم: علاش تعطلتو؟ قال ليه واحد راه طاحت ليا 10 دراهم، وهو يقول لتاني: ونتا مالك قال ليه: راه كنت داير رجلي عليها.,joke
فار محشش ماشى فى الشارع قام شافته قطه شافها جايه ناحيته وهى جايه ضربتها عربيه وهو بيهرب خبط فى الرصيف فا اغمى عليه لما فاق شاف القطه ميته قال انا لازم ابطل تحشيش علشان ما افتريش على حد تاني.,joke
ذات مرة جاءت الشرطة لبيت شخص مسطول، وسأله الضابط هل أنت من أهل البيت؟ فرد عليه المحشش لا انا أتبع أهل قريش .,joke
مرة واحد صدم 50 شخص بسيارته، لما جاء التحقيق معه المحقق: ليه عملت كذا يا ابني؟؟؟ بيقول: وأنا ماشي بسيارتي طلع قدامي حمارين، ومن الجهة الثانية في حفلة زواج أسوي شنو في هذه الحالة؟ المحقق: اصدم الحمارين، أنا عملت كدا صدمت واحد والتاني دخل صيوان الحفلة مشيت لحقتو.,joke
محشش قاعد يشوف مباراة ريال مدريد سمع المذيع بيقول فاول لصالح رونالدو قال : ياااه دي أول مرة أعرف إن اسم رونالدو الاول صالح. هههه,joke
في مرة سيارة اطفاء لاحقا واحد ازعر ليشش عشان بقا داير اغنية ناري ناري,joke
مرة واحد.,not_joke
"الدراري تخلعوا حتى من المجتهدين. شوية ناض الدمدومة ديال القسم رفع صبعو وفرع للمعلم راسو حتى خلاه يهدر، قال ليه المعلم: زيد كاع أشناهو السؤال ديالك؟ قال ليه الكسول: أشناهي الحشرة اللي عندها 9999 رجل؟المعلم عيا ما يفكر ما عرفش الجواب. وهو يعطي للكسول 100 درهم كيفما اتافقو ناض المعلم سول الكسول: يالله قول لينا نتا أشناهي هاد الحشرة اللي عندها 9999 رجل؟ قال ليه الكسول: والله أودي ما عرفت، وهو يعطي للمعلم هاديك 100 درهم وقال ليه: هاك هادي، خود 50 درهم ورد علي 50 درهم دياليالوسوم: نكت مغربية صوتية, نكت مغربية مضحكة جدا, نكت مغربية واعرة .",joke
زوجة لبنانية حكت لزوجها مبروك رح نصير ثلاثة في البيت رد الزوج بسعادة أنت حامل قالت له لا ماما رح تعيش معانا.,not_joke
في نملة في الزاوية ليش ترفع ركوني.,not_joke
صعيدي بيقول لشيخ هو ينفع الصلاة من غير وضوء قاله لأ ماينفعش طبعا قاله ايه رأيك جربت امبارح و نفعت,joke
طالب خرج من الاختبار أول واحد ليش  عشان ابوه قله ابيك تطلع الأول.,joke
هادا واحد الراجل طلق مرتو، وقال ليه القاضي: غادي تبقى تعطيها النص ديال المانضة. ناض السيد كيضحك. سولو القاضي: مالك؟ قال ليه: كانت كتديها كاملة,joke
مره زول اتخنق عشان مالوا خلق يتنفس.,joke
عسكري محشش قالو له إذا مر الرئيس اطلق 21 طلقه قال: واذا جبته من ؟ول طلقه ..!؟؟؟,joke
ذمار كانت مجردة من من أي معني باسم مدينة ومن شدة الحقد طلبوا السلال.,joke
مسطول صائم ضرب لبرنامج ما يطلبه المستمعون قاليهم أطلب مقطع من آذان المغرب.,not_joke
واحد السبيطار ديال الحماق خرجوهم لشانطي باش يشوفوا شكون اللي دار العقل قالوا ليهم للي تلقا لشي طونوبيل نعطيوه طريف ديال ماروخا كلشي كيتلقا لطونوبيلات و كيتشتت واحد بقا كيروغ على الطونوبيلات قالوا هدا مول العقل سولوه علاش كيروغ عليهم قاليهم كنتسنا شي رموك باش ندي باكيا .,joke
الشاي قال للسكر يا حلو راح السكري قال الشاي يا مدوبني فيك أنت.,joke
"هادي وحدا كاتشكي على صاحبتها كاتقولها : أنا راجلي كينسا بزاف نهار كينسا السوارت ديال الطوموبيل و نهار كينسى السوارت ديال الدار , اواه بزاف هادشي . ردات صاحبتها قالتلها : ماشتيش راجلى أنا شي مرات تيقولى : نسيت فين شفتك واقيلا تلاقينا ف شي بلاصا ؟",joke
سعودي يسأل بنت مصرية وش إسمك قالت  هنادي أحمد قال  ناديه يعني خايف منو .,joke
ما أحس إني عبقري وجاي من اليابان إلا لما أبويا يطلب مني اضبط إيشي بجواله، ولما اضبطها يقول والله منت هين ما يخفى عليك شي، ساعتها تتغير مشيتي وأكشخ.,joke
تزعه زته زته زبعه دزعه زبعه دزعه عرفتو وشو هذا ؟؟ سوداني يرقم وحده!,not_joke
واحد رااح يخطب قالو له:المهر 6 الاف قال: انا محصل وحده ب3 الاف مع ولدها  كيف حالك زين.,joke
واحد أهبل رمى جواله من الشباك؛ سألته زوجته عن السالفة قالها بنتظر مكالمة خارجية.,joke
في شيطان نذل عزم اخوياه الشياطين على العشا ويوم جو حبسهم في غرفه وشغل عليهم القران.,joke
زيزتي البنت إسمه كحل للعيوون مش زفلتة شارع تسوي فيها طريق من عينك ل اذنك ‏حركات البلدية فكينا منها,not_joke
واحد تزوج واحدة نكدية خلف منها بنت، قالت النكدية يا فرحة ما تمت.,not_joke
رجل هندي نائم يصرخ في رعب يا لا عندما استيقظ سألوه لماذا قال سئل في المنام أأنت الزهراني.,joke
قال لها :انتي لؤلو,not_joke
سألو واحد بخيل : آش تعمل لو الدنيا بردت؟ قال: نقعد جنب الشوفاج. قالو: ولو الدنيا بردت أكتر؟ قال:نقرب من الشوفاج. قالو: ولو بردت أكتر؟ قال: نلصق في الشوفاج. قالو: باه، ولو بردت أكثر و نزل ثلج؟ قال: وقتها أنشغل الشوفاج وأمري لله.,joke
هادا واحد الطبيب غادي يولد واحد المرا عندها تلاتة ديال التوام خرج الولد اللول لقاه ناعس، وبدا كيضربو حتى فاق وحطو مشى خرج الولد التاني، لقاه حتى هو ناعس، ناض كيضربو حتى فاق وحطو مللي مشى يخرج الولد التالت ما لقاهش، وهو يقول للفرملية صافي كملي نتي خدمتك راه غير جوج ولاد للي كاينين غير مشى الطبيب وهو يخرج الولد التالت راسو بشوية وقال للفرملية: واش هاداك خينا اللي كيسرفق الدراري صافي مشى فحالو؟,joke
ممكن أطلعك من بين مليون تيس لأنك الغزال الوحيد فيهم,not_joke
واحد البنت كانت غادية ف الطريق، شوية وقف عليها واحد خينا عجباتو. قال ليها: عطيني التلفون ديالك. البنت يصحابها شفار، رمات ليه البورطابل ومشات تجري,joke
اهبل لقى كنز .. قال : الحمد لله . بس باقي الخريطة .,joke
صعيدى حب يعمل ليلة حمرة ولع فى الشقة النار,not_joke
غبي اشترى جوال الفيصلية دق على خويه قاله لا تدق على النورس تراني بعته.,joke
في برتقالة معصورة وفي برتقالة مع فيديو?,joke
فيل في حمام السباحة جاءته نملة سألته يطلع ولما طلع قالت له أرجع قالها ليش، قالت له فكرتك لابس مايوهي.,joke
اذا صرت في مناسبة وشفت واحد واقف عند باب القاعة ويكلم بجواله تراه نصاب ! جالس ينفّذ خطة الانسحاب التكتيكي.,joke
هدا واحد الراجل قال لمراتوا جيبي ليا 2 كيسان . واحد فيه الما و الثاني خاوي . قالت ليه علاش ؟ قال ليها نقدر نشرب و نقدر منشربش .,joke
اثنين محششين يسولفون قال الاول انا حلمت اني رحت فرنسا قال الثاني انا حلمت اني سوي عزيمه عصب الاول وقال ليش ماعزمتني؟ قاله الثاني احسبك في فرنسا والله.,joke
ظابط مرور خلف واحد يتكلم بالاشارة .,joke
قالك واحد الإمام يموت على الماكلة.. واحد النهار لقى جماعة دايرين بڤصعة و ياكلوا أيا قعد معاهم بداو يتغامزو عليه باش يشدوه على الماكلة قالولو ؛ يا الشيخ احكيلنا قصة سيدنا يوسف قاللهم : (همل و لقاوه) كولو كولو.,not_joke
"‫واحد ضيفو صاحبو النهار الأول جابلو حليب وفي النهار الثاني حليب وفي النهار الثالث حليب، وفي النهار الرابع جابلو صاحبو الحليب, صاح الرجل وقالو …بجاه ربي اليوم نحبك تفطمني.",joke
مرة واحد بخيل قوي جاب تليفون جديد حطه في جيبه اللي ورا، ونسي وقعد على كرسي، راح سامع صوت حاجة بتكسر، قال يارب يبقى العمود الفقري.,joke
في محشش جالس عند التلفزيون ويضحك قالوا له : وش فيك؟؟ قال يلعن ام الحركة اذا غمضت عيني صار راديو .,joke
فيه واحد سكران معه مجموعة من المسامير طاح واحد من المسامير فقاله تعال ماجى رمى الباقي فقال جيبوه,joke
مرة خروف قدم على هجرة قبل عيد الأضحى لبلاد الغرب عشان مش عندهم عيد أضحى.,joke
هذا واحد العروبي مشى للبحرعين الدياب شاف البنات كيتشمسو قال لواحد الشمكار ناري كون كانت السيبة. رد عليه الشمكار كون كانت السيبة نبدا بيك أنت الاول.,joke
عجوز راحت لدكتور هندي قال لها لازم سوي تهليل .. رفعت يدها وقالت لا اله الا الله.,joke
محشش نزل في محطة الرمل رجلة غرزت.,not_joke
هذو واحد الجوج مشاركين الحنوت واحد فيهم عروبي او لاخر شلح او ديما خدامين بجوج واحد النهار شعلات لهم العافية فالحانوت او ناظ العروبي كيجدب او كيبكي و غوت اهما اقول ليه شوف حسن منك الشلح ساكت اوحدر راسو ملي مشاو قربو عندو او هما القاوه ميت ههه مات بالفقسة ديال الحانوت هههه.,joke
في قهوة تعبانة ليش؟ ما فيهاش هيل.,joke
مهبول في مستشفى المجانين يكلم في الدكتور يا دكتور علاش انت مش مصدق الي نابليون بابا رد عليه مهبول ثاني طبعا ميصدقشك على خاطر انت مهبول يا دكتور متصدقوش هذا لا ولدي ولا نعرفو.,joke
مدرس قال للطلبة لما يدخل المـوجه أحكوا معاي بالغة العربية الفصحى! خشلهم المـوجه مشي الأستاذ قال للطالب : قُـم وأغلـِق الباب ياسالم الطالب قال : أمرك يامولاي .,joke
عدنيه تزوجها دحباشي وبعد مضي مده توفى الدحباشي ومن يومها قررت الجلوس بجانب برميل القمامه فسالتها امها لمادا يا ابنتي تجلسي الى جانب برميل القمامه فاجابت الابنه ببراءه يدكرني برائحة المرحوم,joke
"واحد ضيفو صاحبو النهار الأول جابلو حليب وفي النهار الثاني حليب وفي النهار الثالث حليب، وفي االنهار الرابع جابلو صاحبو الحليب, صاح الرجل وقالو …بجاه ربي اليوم نحبك تفطمني .",joke
واحد يقول لخويه المحشش: الشمس شرقت قال له المحشش: عطها موية.,joke
سأل المدرس الطالب: الثعلب يلد ام يبيض؟ قال الطالب: الثعلب مكار توقع منة اي شي!!؟؟,joke
مرة وحدة اسمها بتول نامت كعدت بالعرض ههه .,joke
واحـــد قتله الابلة ارسم فيل امشي ارسملها نقطة قتله وين الفيـــل يافرخ قاللها ما اتشوفيش فيه جاي من بعيد.,joke
مره واحد سكران قابل واحد قالو قداش وقت قلو خمسه و خمسه ياخي قلو سكران ماتعرفش تقول تو عشره.,joke
مرة جزار خلف بنتين سمى الأولى كيلوباترا والتانية سماها كيلو لحمة.,not_joke
قلك واحد مشي شباب راح يشوف روحو في المرايا فقالتو المرايا :نعتذر عن الصورة .,joke
في خنفسانه حاشرة نملتين في زاويه ليش؟تقولهم من فيكم قالت عليه عبده.,joke
مرة وحدة سمعت المودة جلد طبيعي طلعت للسوق مصلخة,joke
مرة واحد راح الجهاديه طلع من الجهة التانيه..,not_joke
هادو ربعة د النملات كانوا غاديين ف الغابة، شوية وهو يبان ليهوم فيل قالت ليهوم النملة اللولة: خاصنا نقتلوه، راه كيهددنا ف هاد الغابة قالت النملة التانية: لا خاصنا نقطعو ليه رجليه الكبار قالت النملة التالتة: أش بان ليكوم نلوحوه برا الغابة؟ قالت ليهوم النملة الرابعة: لا حشومة عليكوم، خليوه مسكين، حنا ربعة وهو غير واحد,joke
عجوز شربت بنزين فحطت، فيه عجوز قالوا لها اقري هالرقم 1170 قالت: شخيطة شخيطة سروال مقلوب و نقيطة.,joke
نصائح الرئيس القذافي لسيف الإسلام :1- بر الوالدين أهم من طاعة أمك و أبوك2- من آداب النظافة غسل الماء قبل شربه3- إذا فتحت الباب و لم ينفتح تأكد أنه مقفل4- إذا أردت أن تنام ? تنسى إغلاق عينيك,not_joke
هادا واحد المكلخ ساقط أربع سنين فالتحضيري.جا عندو المدير، قال ليه: واش نتا غادي تبقى غي لاصق ليا ف هاد المدرسة؟ناض الدري كعا، هز شكارتو و خرج. قال ليهم: لهلا يداوي بوكم.كان معول يولي طبيب.,joke
واحد نذل بيتزوج أرسل كروت الفرح فيها الجمرة الخبيثة.,not_joke
محشش في مسابقة المليون اتصل بصديق وقال له الو ابومحمد معنا 30 ثانية وش رايك احذف اجابتين او استخدم الجمهور.,joke
"قالك في شيباني ,, بيشري سيارة ,, قالو له احسن حاجــة اشري مكسمـة ,,مش عادية بكل ثلاثيـن حصـان ,, اطير طيـران ,, المهم عمك الحويج خاطم في الطريق ,, و يلقى قدامـه صور و ايخش فيه ,, اتلقطوا عليه الناس ,, خير يا حويج لاباس شن صار ,, انزل من السيارة ايعيط الحويج ,, خزيه الشعب الكذاب ,, قالك ثلاثين حصـان ,, ما نقزش منهم و لا حصــان",joke
* مرة واحد بلديتنا اتصل بمراته قالها الوووو .. قالتله شوووو .,not_joke
هادا واحد الراجل قال لمرتو جيبي ليا جوج كيسان واحد فيه الما وواحد خاوي قالت ليه علاش؟ قال ليها نقدر نشرب ونقدر ما نشربش,joke
"ابلة سألت طالب قالت له ,, عندك 5 دينار و اخد منك خوك دينارين ونص ,,, قداش يقعد عندك,,, قاللها ما يقعد عندي شي ,, قتله كيفقاللها و الله ما يقعد عندي حاجة ,, قتلها توا بتعرف الحساب احسن منيقاللها توا انتي بتعرفي خوي احسن مني ,,",joke
بدوي قال لمرتو: عندنا سمن، عندنا تمر، عندنا لبن. عليش ما تساوين بيتزا.,joke
واحد الشيباني قال لصاحبو: في أيامات الشباب، كانوا العيالات يجريو يتبعوني قال ليه صاحبو: ودابا؟ قال ليه الشيباني: لا دابا صافي، عفى عليا الله من الشفرة ديال السيكان,joke
واحد البنت كانت غادية ف الطريق، شوية وقف عليها واحد خينا   عجباتو، قال ليها: عطيني التلفون ديالك، البنت يصحابها شفار، رمات ليه البورطابل ومشات تجري.,joke
توجد العديد من النكت المضحكة التي قيلت باللهجة السعودية، ومن بين تلك النكت ما يلي:,not_joke
مرة لص دخل بيت لقى رجل وزوجته في المطبخ اخذ اللص سكين ووضعه على رقبة الزوجة وقال لها اسمك ايه؟ قالت عائشة قال لن اقتلك اسم امي عائشة ثم التفت الى الزوج و سأله ما اسمك قال اسمي عدنان بس ينادوني عائشة.,joke
شيخ فات على غرفة كلها حشاشين……….قال: حرام عليكم………..قالولوا: وعليكم الحرام.,joke
قال المدرس لأحد الطلاب: غداً لابد وأن تحضر معك ولي أمرك، فقال الطالب: غداً سيكون غير موجود هل يمكنني إحضار صورته؟,joke
اتنين مجانين عايزين يهربوا من المستشفى اتفقوا ينطوا السور، طلعوا لقوا الباب مفتوح ومفيش سور راحوا رجعوا تاني.,joke
سولو واحد المكلخ: فاش خدا نجيب محفوظ جائزة نوبل؟ قال ليهم: في كرطونة .,joke
دجاجة باضت بيضة مسلوقة عشان شربت مياه مغلية.,joke
ذماري سار لعند صاحب الخضروات وسأله بكم النعنعة قاله الحبه ب100 ريال قال الذماري غالي قوي يا صاحبنا رد الخضري وهو بيصيح ايش نفعل للدولار وهو كل يوم يرتفع قال الذماري وايش دخل الدولار بالنعنعة او بتقطفها من مقشامة البيت الأبيض.,joke
في تونس الي ماماتش بالحوت الأزرق ممكن يموت من الهم الأزرق .,joke
واحد محشش اتخانق مع صاحبه وقطع له راسه، وبعدين قال: يالهوي ده لما يفوق ويصحى وميلقيش راسه هيتجنن.,joke
قالك هدو 3ديال سكايرية سكرانييين طلعوا لطاكسي مول الطاكسي عرفهم سكرانين دار أمارش لطوموبيل وسكتها وقالهم صاف را وصلتوا سكايري الاول عطاه فلوس الخلاص. سكايري التاني قاليه شكرا والثالث جمعها مع مول الطاكسي بتصرفيقة مول الطاكسي تخلع صحاب ليه هداك الثالث مسكرانش وهو يقول ليه علاش ضربتيني؟ وهو يرد عليه المرة الجاية احترم السرعة را كنتي غتقتلنا ههههههههههههههههههههههه,joke
عجوز ركبت طائرة لأول مرة حلفت أنه بناتها لازم يساعدون المضيفات.,joke
واحد سألوه كيفاش نفرقو بين الذبانة الذكر والذبانة الأنثى، قالهم كأنها ديمة لاصقة للمراية، راهي ذبانة أنثى، وكأنها ديمة دايرة على الماكلة راهي ذبانة ذكر.,joke
زهراني ذهب لأقاربه، ومر على أحد أصدقائه يسكن جواره، وقال له عيوني لونها أحمر، قاله خويه أيوه، سأله طيب تحرقني.,joke
فار غادي سمع عرس دخل ليه لقا عرس ديال المشاش بات لعروسة شدو وقال لجوق غنيو ليه يازربان على عمرو .,joke
اتنين اأغبياءماشيين في الشارع قابلتهم ممذيعةسألت للأول: وش تمثلك الجزائر؟؟ قالها: الجزائر، يما وقالت للتانى: وانت..وش تعنيلك الجزائر؟؟ قال لها: اأمالسيد لليكان يحكي معاك وسي با لابين نحكي عليها.,not_joke
في نذل يوصي عياله بالنذاله ويوم كان على فراش الموت جا بيتشهد ولا عياله صكو فمه,joke
واحد بلع محاية انمحت ذكرياته.,joke
واحد صاحبنا مشى للحمام عيط لواحد احكليه ضهرو قالو راك عامر رد عليه صاحبنا شوية ديال لحديد اوصافي قالو لولد اشمن حديد راك عامر بلوسخ.,joke
حبة نمل شافوا كيلو سكر انقضوا عليه كلهم إلا نملة ليه؟ قالت ايه ده عليه نمل يع.,joke
محشش سأل زوجته وش تفكرين هالحين قالتله أنا أفكر في اللي بتفكر فيه قالها تبي تتزوجين علي.,joke
سوداني شاف أسد قال ليك الله ما تاكلني قال الأسد أصلا الدكتور مانعني من المشاوي.,not_joke
قالك واحد كل يوم يريح في القهوة وكل يوم تجوز عليه وحدة يشوف معاها وتشوف معاه بقاو على هذي الحال عام وحد النهار شافها مع واحد راح ليها قالها اللي بيناتنا أنسايه,joke
ذماري سار لعند صاحب الخضروات وسأله: بكم النعنعة؟ قاله: الحبه ب100 ريال، قال الذماري: غالي قوي يا صاحبنا، رد الخضري وهو بيصيح: ايش نفعل للدولار وهو كل يوم يرتفع؟ قال الذماري: وايش دخل الدولار بالنعنعة او بتقطفها من مقشامة البيت الأبيض.,joke
مدرس كيمياء وضعت أمرئته ولد سماه سامي أكسيد الكربون.,not_joke
الشرطي يسأل في السارق بربي كيفاش نحيت السطوش وهو في جيب الفيستة متاع الراجل ومسكر من الداخل بسلسلة قالو برجولية آنا ما نعطيش دروس بلوشي.,not_joke
في واحد قروي شجاع رجله كانت توجعه فذهب للدكاترة فقالوا له : يجب قطع رجلك . فاخذ القروي الساطور وقطع رجله بنفسه دون تخدير ! فصفق له الدكاترة لشجاعته . فمد القروي رجله الثانية وقطعها!,joke
محشش يبغى يفتح حساب في الفيس بووك .. راح جاب صورة البطاقة و 6 صور شخصية و كشف طبي و3 شهود.,joke
مسطول مشى يجيب أبه من المطار سلم علي الشنطة وشال أبوه.,joke
طفل صغير كيضربو باباه بزاف قال لماماه..ماما بابا عندو عائلة ؟؟قاتلو ايه عندو باباه ويماه وخوتو وخواتاتو.علاش؟؟؟قاللهاوعلاش مخلينو عندنا؟؟؟.,joke
واحد يغسيل في الطونبيل تاعه شافه جاره قال له: واش! راك تغسلها؟ قال له: لا لا راني نسقي فيها باش تولي كار.,joke
سول الأستاذ واحد التلميد: باش كتحلم؟ قال ليه الدري:كنحلم نشد 10000 درهم ف الشهر بحال الوالد. قال ليهالأستاذ: علاش باك كيشدهم؟ قال ليه الدري: لا، حتى هو غير كيحلم.,joke
معلم لغة عربية قال للتلامذة كي يجي المتفقد كلموني بالعربية الفصحى، جاء المتفقد المعلم قال لأحد التلاميذ قم يا سالم أغلق الباب، فقال سالم أمرك يا أمير المؤمنين، المعلم عداوة على القطب القضائي.,not_joke
مرة واحد صعيدي ساعته كانت وقفة جاب لها كرسي،مرة واحد كان رايح السينما لقى مكتوب ممنوع دخول أقل من 18 راح جاب 17 واحد،مرة واحد في الامتحان قالوا له أكتب 11كتب 1 تحير يكتب ال1 الثاني على اليمين أو اليسار،مرة واحد اشترى موبيلين واحد له و واحد لمراته دخل الحمام واتصل بمراته و قال لها ازيك يا حبيبتي قالت له ازيك يا حبيبي قال لها أنا جاي دلوقتي قالت له لا تأتي جوزي في الحمام,not_joke
ديك قال لدجاجه: ياضعيفه يأخذون بيضك و انتي سآكته، قالت له: على الأقل أحسن من اللي يأذن و لا يصلي.,joke
"سمعاتو مراتو وجات فالظلام جهتو وكتقول اويلي يا مولاي عبد القادر فين غادي بيا ,بلا دفيع,طلق مني عفاك.",not_joke
رجل يسير في الشارع ينقط مياه سأله رجل لماذا تنقط قاله اسمي حنفي.,joke
واحد بواب كل يوم ينزل ينادى على مراته ويقول لها : عاوزة حاجة قبل ما أروح الشغل فتقوله : لا يروح قاعد على الدكة,not_joke
تونسي وياباني وامريكي تخاطروا اشكون يحرك ذيل فيل، الامريكي بالاورديناتور والاسلحة ما نجم يعمل شي، الياباني بالكاراتي والتايكواندو النسمة مانجموش، جاء التونسي وقال ميفل فيه كان الفلفل الحر حط للفيل ياخي الفيل حرك ذيل ومن بعد تخاطروا اشكون ايحرك راس الفيل الياباني مانجمش والامريكي زادة جاه التونسي وقال للفيل: ايا انعاودلك كيما بكري جاوبو الفيل براسو لالالالالالالالا الشرطي.,joke
محشش اسمه سالم زعل من بيتهم وفكر يسافر و هو رايح المطار شاف لوحة مكتوب فيها “ارجع لنا سالم” رجع بيتهم يبكي قال طيب ليه زعلتوني.,joke
الطفلة تسأل أمها: ماما علاش العروسة تلبس قفطان أبيض في العرس؟ الأم: لأنها خاشة على دنيا جديدة كلها بيضاء، الطفلة: أها، وأني نقول علاش العريس يلبس في بدلة سوداء.,not_joke
واحد الدنيا ضارباهو ومعصلجة معاهو جاتوليلة القدر كان فى نفسو يقول عايز ابقى زي صلاح ادريس من اللخمة قال عايز يكون زى ادريس صلاح .. اصبح من الصباح لقى عربة كارو بى حمار واقفة جنب الباب.,not_joke
نملة شافت عصير فراولة، قالت يااااااه أخيرا شفت البحر الأحمر.,joke
محشش تاخر عن الدوام قاله المدير وين الناس قال مادري هلا اجيت.,joke
محشش واقف قدام داره، سألو شرطي: انت من اهل البيت؟ رد عليه المحشش: لا انا من كفار قريش.,joke
قالك في شيباني عنده سيارة دلاع  ماشي في الطريق على ايميـنه و و دوره يكسر طول على يساره  و يحشـيها السيارة في سيارة شبيب  امشي انزل الشبيب قاله ــ تي خيرك يا حويج مش ادير فليتشـا  قاله الشيباني مش عارف امها ماشيـة للســوق.,not_joke
مرة واحدة أيام الجاهلية راحت لصحبتها خبطت على الباب وقلتلهم زينب موؤودة؟.,not_joke
الأول تجي نديرو آفاري الثاني كيف الأول أنتا تعطيني نص الفلوس اللي معاك وأنا ناخذ منك النص الثاني.,not_joke
غبي مراته ولدت بنت الفجر قام قتلها ليش ؟ لان مافي بنات تجي البيت في انصاص الليالي,joke
واحدة تصاحبات معا براني .. مشاو لقهوة جا عندهم لجارسون فال ليهم اش بغيتو قال ليه البراني pas encore سول دريا قالت ليه pas encore bien glacé ( وسيري تخباي اش جابك لشي فرونسي ).,joke
سأل ولد أبوه : بابا كيفش نعرفوا واحد أنه سكران. جاوبه أبوه قالو: شوف ياولدي ..هاك الشجرتين يشوفهم السكران أربعة شجرات. التفت الولد ولم يجد إلا شجرة واحدة .,joke
واحد طلب من امو تدعيلو قالتلو روح يا ولدي ربي يعطيك دار بلا كرا و ماكلا بلا شرا ياخي قي روحو في الحبس .,joke
مره واحد سرق فرخه وراح عند البحر نضفها وأكلها..,not_joke
هدا واحد المغربي بغا اطلع للقمر مني كان غادي خسر بيه الصاروخ أو طاح فصحراء سيناءسحابو واش وصل للقمر.واحد الشوية جا عندو واحد المصري أو قال ليه حتموت من الشمس .. جاوبو صاحبنا متشرفين..ونا حشحوش من الأرض .,joke
كاليك هادي واحد لمراكالت لراجلها ليوم دكرى ديال زواجنا خاصك تجيب ليا 2 خرفان .. او هو يكول مع راسو اشنو دنب ديال دوك لخرفان فغلطة رتكبها حمار,joke
ولد شاف بنت بمحل ملابس خلصت البنت وبدها تطلع من المحل إجاها وسألها عن اسمها قالتله زينب قالها عشان خاطري لا تطلعين من المحل اتصلت بأمي حتى تجي تشوفك البنت استحت ولفت ورجعت تقلب في الفساتين وهي تطلع عليه وتبتسم جاءت الأم وناداها التفتت وهي منكسة راسها من الخجل قالها الولد ارفعي راسك يا زينت رفعت راسها بابتسامة لطيفة قال الولد لأمه بالله عليك يا أمي ما تشبه خالي مبارك الله يرحمه؟.,joke
ثلاثة حرايمية خشوا لحوازة طلعلهم مولى الحوازة هكي مدايرلبدوا في شكاير خيشة .. مولى الحوازة استغرب شن فيهم الشكاير هذو !!؟ضرب الشكارة الاولى برجله مشى الخانب قال: بقبقبقبقبوووق ... مولى الحوازة: آآآآه شكارة معبية دجاجضرب الشكارة الثانية برجله مشى الخانب قال: باااااااااع .. مولى الحوازة: آآآآه شكارة فيها خروف.ضرب الشكارة الثالثة ما فيش صوت بكل .. مولى الحوازة استأنس طاح فيها بيديه و رجليه ... طلعله الخانب الثالث تي بطاطا النهار المبارك شن تبيني نقول !!؟,joke
محشش سوى فحص نظر وكانت نتيجته 6/6 قال الله يسامحه الطبيب لو ما كان لخبطني كنت حققت أكثر.,joke
واحد بدوي في صحراء وهو في الليل يتدفى على النار فلما احس بالدفئ قال اللهم لا تحرمنيها في الدنيا ولا في الخرة,joke
بنت تصيح وتقول وين عقلي وأنا صغيرة لما كنت أصرخ وأقول أبغى أساعد أمي، يا ليتني ضليت صغيرة.,joke
اثنين سودانيه ساكنين في أوضه، اتحرقت اللمبة راحوا جابو لمبه جديده وتخاصموا كل واحد يقول للتاني انت ركبها، أخيرا اتفقو عصمان يطلع على اكتاف عوض ويركب اللمبة، طلع عصمان مسك اللمبه بإيده وقال: ياعوض دور.,not_joke
واحد البنت سولات الأستاذة ديال العلوم الطبيعية واش البنت تقدرتولد على 16 عام قالت ليها نعم البنت قالت أعلى 14 عام قالت ليها الأستاذة لا أهو ينقز واحد قال ياك قلت لك ماتخافيش.,joke
مسطول شغال بتاع مرور قبض واحد بفحط قطعه إيصال بتلاتين ألف قام أداه خمسين الف المسطول قالي مامعاي فكه فحط بالعشرين الباقية وتعال,joke
فما طيارة راح تطيح، الناس الكل خافو إلا واحد قالولو: اشبيك ماخايفش؟ جاوبهم اش دخلني مانهاشي طيارتي.,joke
